User Card 1 , User Card 2, Dealer Card, Choice, Frequency
8 of Diamonds , 2 of Clubs , 5 of Diamonds , 110 , -568
8 of Diamonds , 2 of Clubs , 5 of Diamonds , 1110 , -1058
8 of Diamonds , 2 of Clubs , 6 of Diamonds , 0 , 86
8 of Diamonds , 2 of Clubs , 6 of Diamonds , 10 , 442
8 of Diamonds , 2 of Clubs , 6 of Diamonds , 110 , -620
8 of Diamonds , 2 of Clubs , 6 of Diamonds , 1110 , -1054
8 of Diamonds , 2 of Clubs , 7 of Diamonds , 0 , 134
8 of Diamonds , 2 of Clubs , 7 of Diamonds , 10 , 462
8 of Diamonds , 2 of Clubs , 7 of Diamonds , 110 , -542
8 of Diamonds , 2 of Clubs , 7 of Diamonds , 1110 , -1062
8 of Diamonds , 2 of Clubs , 8 of Clubs , 0 , 226
8 of Diamonds , 2 of Clubs , 8 of Clubs , 10 , 430
8 of Diamonds , 2 of Clubs , 8 of Clubs , 110 , -416
8 of Diamonds , 2 of Clubs , 8 of Clubs , 1110 , -804
8 of Diamonds , 2 of Clubs , 9 of Diamonds , 0 , 432
8 of Diamonds , 2 of Clubs , 9 of Diamonds , 10 , 578
8 of Diamonds , 2 of Clubs , 9 of Diamonds , 110 , -534
8 of Diamonds , 2 of Clubs , 9 of Diamonds , 1110 , -1054
8 of Diamonds , 2 of Clubs , 10 of Diamonds , 0 , 2140
8 of Diamonds , 2 of Clubs , 10 of Diamonds , 10 , 2688
8 of Diamonds , 2 of Clubs , 10 of Diamonds , 110 , -2032
8 of Diamonds , 2 of Clubs , 10 of Diamonds , 1110 , -4178
8 of Diamonds , 2 of Clubs , A of Diamonds , 0 , -98
8 of Diamonds , 2 of Clubs , A of Diamonds , 10 , 270
8 of Diamonds , 2 of Clubs , A of Diamonds , 110 , -698
8 of Diamonds , 2 of Clubs , A of Diamonds , 1110 , -1106
8 of Diamonds , 3 of Clubs , 2 of Diamonds , 0 , 238
8 of Diamonds , 3 of Clubs , 2 of Diamonds , 10 , 574
8 of Diamonds , 3 of Clubs , 2 of Diamonds , 110 , -768
8 of Diamonds , 3 of Clubs , 2 of Diamonds , 1110 , -1064
8 of Diamonds , 3 of Clubs , 3 of Diamonds , 0 , 152
8 of Diamonds , 3 of Clubs , 3 of Diamonds , 10 , 438
8 of Diamonds , 3 of Clubs , 3 of Diamonds , 110 , -538
8 of Diamonds , 3 of Clubs , 3 of Diamonds , 1110 , -830
8 of Diamonds , 3 of Clubs , 4 of Diamonds , 0 , 198
8 of Diamonds , 3 of Clubs , 4 of Diamonds , 10 , 540
8 of Diamonds , 3 of Clubs , 4 of Diamonds , 110 , -816
8 of Diamonds , 3 of Clubs , 4 of Diamonds , 1110 , -1098
8 of Diamonds , 3 of Clubs , 5 of Diamonds , 0 , 222
8 of Diamonds , 3 of Clubs , 5 of Diamonds , 10 , 548
8 of Diamonds , 3 of Clubs , 5 of Diamonds , 110 , -710
8 of Diamonds , 3 of Clubs , 5 of Diamonds , 1110 , -1092
8 of Diamonds , 3 of Clubs , 6 of Diamonds , 0 , 76
8 of Diamonds , 3 of Clubs , 6 of Diamonds , 10 , 432
8 of Diamonds , 3 of Clubs , 6 of Diamonds , 110 , -746
8 of Diamonds , 3 of Clubs , 6 of Diamonds , 1110 , -1098
8 of Diamonds , 3 of Clubs , 7 of Diamonds , 0 , 152
8 of Diamonds , 3 of Clubs , 7 of Diamonds , 10 , 490
8 of Diamonds , 3 of Clubs , 7 of Diamonds , 110 , -696
8 of Diamonds , 3 of Clubs , 7 of Diamonds , 1110 , -1068
8 of Diamonds , 3 of Clubs , 8 of Clubs , 0 , 162
8 of Diamonds , 3 of Clubs , 8 of Clubs , 10 , 412
8 of Diamonds , 3 of Clubs , 8 of Clubs , 110 , -534
8 of Diamonds , 3 of Clubs , 8 of Clubs , 1110 , -800
8 of Diamonds , 3 of Clubs , 9 of Diamonds , 0 , 366
8 of Diamonds , 3 of Clubs , 9 of Diamonds , 10 , 566
8 of Diamonds , 3 of Clubs , 9 of Diamonds , 110 , -680
8 of Diamonds , 3 of Clubs , 9 of Diamonds , 1110 , -1044
8 of Diamonds , 3 of Clubs , 10 of Diamonds , 0 , 2084
8 of Diamonds , 3 of Clubs , 10 of Diamonds , 10 , 2834
8 of Diamonds , 3 of Clubs , 10 of Diamonds , 110 , -2678
8 of Diamonds , 3 of Clubs , 10 of Diamonds , 1110 , -4300
8 of Diamonds , 3 of Clubs , A of Diamonds , 0 , -130
8 of Diamonds , 3 of Clubs , A of Diamonds , 10 , 288
8 of Diamonds , 3 of Clubs , A of Diamonds , 110 , -868
8 of Diamonds , 3 of Clubs , A of Diamonds , 1110 , -1108
8 of Diamonds , 4 of Clubs , 2 of Diamonds , 0 , 220
8 of Diamonds , 4 of Clubs , 2 of Diamonds , 10 , -78
8 of Diamonds , 4 of Clubs , 2 of Diamonds , 110 , -776
8 of Diamonds , 4 of Clubs , 2 of Diamonds , 1110 , -1122
8 of Diamonds , 4 of Clubs , 3 of Diamonds , 0 , 160
8 of Diamonds , 4 of Clubs , 3 of Diamonds , 10 , -110
8 of Diamonds , 4 of Clubs , 3 of Diamonds , 110 , -830
8 of Diamonds , 4 of Clubs , 3 of Diamonds , 1110 , -1110
8 of Diamonds , 4 of Clubs , 4 of Diamonds , 0 , 166
8 of Diamonds , 4 of Clubs , 4 of Diamonds , 10 , -28
8 of Diamonds , 4 of Clubs , 4 of Diamonds , 110 , -622
8 of Diamonds , 4 of Clubs , 4 of Diamonds , 1110 , -838
8 of Diamonds , 4 of Clubs , 5 of Diamonds , 0 , 132
8 of Diamonds , 4 of Clubs , 5 of Diamonds , 10 , -96
8 of Diamonds , 4 of Clubs , 5 of Diamonds , 110 , -834
8 of Diamonds , 4 of Clubs , 5 of Diamonds , 1110 , -1130
8 of Diamonds , 4 of Clubs , 6 of Diamonds , 0 , 112
8 of Diamonds , 4 of Clubs , 6 of Diamonds , 10 , -118
8 of Diamonds , 4 of Clubs , 6 of Diamonds , 110 , -844
8 of Diamonds , 4 of Clubs , 6 of Diamonds , 1110 , -1108
8 of Diamonds , 4 of Clubs , 7 of Diamonds , 0 , 174
8 of Diamonds , 4 of Clubs , 7 of Diamonds , 10 , -104
8 of Diamonds , 4 of Clubs , 7 of Diamonds , 110 , -756
8 of Diamonds , 4 of Clubs , 7 of Diamonds , 1110 , -1110
8 of Diamonds , 4 of Clubs , 8 of Clubs , 0 , 206
8 of Diamonds , 4 of Clubs , 8 of Clubs , 10 , -52
8 of Diamonds , 4 of Clubs , 8 of Clubs , 110 , -600
8 of Diamonds , 4 of Clubs , 8 of Clubs , 1110 , -830
8 of Diamonds , 4 of Clubs , 9 of Diamonds , 0 , 374
8 of Diamonds , 4 of Clubs , 9 of Diamonds , 10 , -16
8 of Diamonds , 4 of Clubs , 9 of Diamonds , 110 , -770
8 of Diamonds , 4 of Clubs , 9 of Diamonds , 1110 , -1094
8 of Diamonds , 4 of Clubs , 10 of Diamonds , 0 , 2166
8 of Diamonds , 4 of Clubs , 10 of Diamonds , 10 , 388
8 of Diamonds , 4 of Clubs , 10 of Diamonds , 110 , -3052
8 of Diamonds , 4 of Clubs , 10 of Diamonds , 1110 , -4374
8 of Diamonds , 4 of Clubs , A of Diamonds , 0 , -168
8 of Diamonds , 4 of Clubs , A of Diamonds , 10 , -334
8 of Diamonds , 4 of Clubs , A of Diamonds , 110 , -866
8 of Diamonds , 4 of Clubs , A of Diamonds , 1110 , -1134
8 of Diamonds , 5 of Clubs , 2 of Diamonds , 0 , 228
8 of Diamonds , 5 of Clubs , 2 of Diamonds , 10 , -220
8 of Diamonds , 5 of Clubs , 2 of Diamonds , 110 , -880
8 of Diamonds , 5 of Clubs , 2 of Diamonds , 1110 , -1134
8 of Diamonds , 5 of Clubs , 3 of Diamonds , 0 , 180
8 of Diamonds , 5 of Clubs , 3 of Diamonds , 10 , -192
8 of Diamonds , 5 of Clubs , 3 of Diamonds , 110 , -846
8 of Diamonds , 5 of Clubs , 3 of Diamonds , 1110 , -1124
8 of Diamonds , 5 of Clubs , 4 of Diamonds , 0 , 224
8 of Diamonds , 5 of Clubs , 4 of Diamonds , 10 , -214
8 of Diamonds , 5 of Clubs , 4 of Diamonds , 110 , -862
8 of Diamonds , 5 of Clubs , 4 of Diamonds , 1110 , -1114
8 of Diamonds , 5 of Clubs , 5 of Diamonds , 0 , 102
8 of Diamonds , 5 of Clubs , 5 of Diamonds , 10 , -120
8 of Diamonds , 5 of Clubs , 5 of Diamonds , 110 , -624
8 of Diamonds , 5 of Clubs , 5 of Diamonds , 1110 , -854
8 of Diamonds , 5 of Clubs , 6 of Diamonds , 0 , 100
8 of Diamonds , 5 of Clubs , 6 of Diamonds , 10 , -330
8 of Diamonds , 5 of Clubs , 6 of Diamonds , 110 , -846
8 of Diamonds , 5 of Clubs , 6 of Diamonds , 1110 , -1122
8 of Diamonds , 5 of Clubs , 7 of Diamonds , 0 , 138
8 of Diamonds , 5 of Clubs , 7 of Diamonds , 10 , -330
8 of Diamonds , 5 of Clubs , 7 of Diamonds , 110 , -876
8 of Diamonds , 5 of Clubs , 7 of Diamonds , 1110 , -1122
8 of Diamonds , 5 of Clubs , 8 of Clubs , 0 , 172
8 of Diamonds , 5 of Clubs , 8 of Clubs , 10 , -114
8 of Diamonds , 5 of Clubs , 8 of Clubs , 110 , -648
8 of Diamonds , 5 of Clubs , 8 of Clubs , 1110 , -846
8 of Diamonds , 5 of Clubs , 9 of Diamonds , 0 , 386
8 of Diamonds , 5 of Clubs , 9 of Diamonds , 10 , -74
8 of Diamonds , 5 of Clubs , 9 of Diamonds , 110 , -874
8 of Diamonds , 5 of Clubs , 9 of Diamonds , 1110 , -1116
8 of Diamonds , 5 of Clubs , 10 of Diamonds , 0 , 2042
8 of Diamonds , 5 of Clubs , 10 of Diamonds , 10 , -208
8 of Diamonds , 5 of Clubs , 10 of Diamonds , 110 , -3384
8 of Diamonds , 5 of Clubs , 10 of Diamonds , 1110 , -4460
8 of Diamonds , 5 of Clubs , A of Diamonds , 0 , -106
8 of Diamonds , 5 of Clubs , A of Diamonds , 10 , -484
8 of Diamonds , 5 of Clubs , A of Diamonds , 110 , -958
8 of Diamonds , 5 of Clubs , A of Diamonds , 1110 , -1142
8 of Diamonds , 6 of Clubs , 2 of Diamonds , 0 , 300
8 of Diamonds , 6 of Clubs , 2 of Diamonds , 10 , -284
8 of Diamonds , 6 of Clubs , 2 of Diamonds , 110 , -960
8 of Diamonds , 6 of Clubs , 2 of Diamonds , 1110 , -1150
8 of Diamonds , 6 of Clubs , 3 of Diamonds , 0 , 184
8 of Diamonds , 6 of Clubs , 3 of Diamonds , 10 , -272
8 of Diamonds , 6 of Clubs , 3 of Diamonds , 110 , -964
8 of Diamonds , 6 of Clubs , 3 of Diamonds , 1110 , -1146
8 of Diamonds , 6 of Clubs , 4 of Diamonds , 0 , 164
8 of Diamonds , 6 of Clubs , 4 of Diamonds , 10 , -314
8 of Diamonds , 6 of Clubs , 4 of Diamonds , 110 , -966
8 of Diamonds , 6 of Clubs , 4 of Diamonds , 1110 , -1156
8 of Diamonds , 6 of Clubs , 5 of Diamonds , 0 , 194
8 of Diamonds , 6 of Clubs , 5 of Diamonds , 10 , -326
8 of Diamonds , 6 of Clubs , 5 of Diamonds , 110 , -910
8 of Diamonds , 6 of Clubs , 5 of Diamonds , 1110 , -1152
8 of Diamonds , 6 of Clubs , 6 of Diamonds , 0 , 8
8 of Diamonds , 6 of Clubs , 6 of Diamonds , 10 , -214
8 of Diamonds , 6 of Clubs , 6 of Diamonds , 110 , -732
8 of Diamonds , 6 of Clubs , 6 of Diamonds , 1110 , -854
8 of Diamonds , 6 of Clubs , 7 of Diamonds , 0 , 114
8 of Diamonds , 6 of Clubs , 7 of Diamonds , 10 , -354
8 of Diamonds , 6 of Clubs , 7 of Diamonds , 110 , -928
8 of Diamonds , 6 of Clubs , 7 of Diamonds , 1110 , -1136
8 of Diamonds , 6 of Clubs , 8 of Clubs , 0 , 202
8 of Diamonds , 6 of Clubs , 8 of Clubs , 10 , -228
8 of Diamonds , 6 of Clubs , 8 of Clubs , 110 , -698
8 of Diamonds , 6 of Clubs , 8 of Clubs , 1110 , -862
8 of Diamonds , 6 of Clubs , 9 of Diamonds , 0 , 360
8 of Diamonds , 6 of Clubs , 9 of Diamonds , 10 , -176
8 of Diamonds , 6 of Clubs , 9 of Diamonds , 110 , -932
8 of Diamonds , 6 of Clubs , 9 of Diamonds , 1110 , -1140
8 of Diamonds , 6 of Clubs , 10 of Diamonds , 0 , 2044
8 of Diamonds , 6 of Clubs , 10 of Diamonds , 10 , -666
8 of Diamonds , 6 of Clubs , 10 of Diamonds , 110 , -3562
8 of Diamonds , 6 of Clubs , 10 of Diamonds , 1110 , -4574
8 of Diamonds , 6 of Clubs , A of Diamonds , 0 , -114
8 of Diamonds , 6 of Clubs , A of Diamonds , 10 , -444
8 of Diamonds , 6 of Clubs , A of Diamonds , 110 , -1030
8 of Diamonds , 6 of Clubs , A of Diamonds , 1110 , -1162
8 of Diamonds , 7 of Clubs , 2 of Diamonds , 0 , 278
8 of Diamonds , 7 of Clubs , 2 of Diamonds , 10 , -360
8 of Diamonds , 7 of Clubs , 2 of Diamonds , 110 , -1018
8 of Diamonds , 7 of Clubs , 2 of Diamonds , 1110 , -1164
8 of Diamonds , 7 of Clubs , 3 of Diamonds , 0 , 228
8 of Diamonds , 7 of Clubs , 3 of Diamonds , 10 , -292
8 of Diamonds , 7 of Clubs , 3 of Diamonds , 110 , -1014
8 of Diamonds , 7 of Clubs , 3 of Diamonds , 1110 , -1160
8 of Diamonds , 7 of Clubs , 4 of Diamonds , 0 , 152
8 of Diamonds , 7 of Clubs , 4 of Diamonds , 10 , -368
8 of Diamonds , 7 of Clubs , 4 of Diamonds , 110 , -986
8 of Diamonds , 7 of Clubs , 4 of Diamonds , 1110 , -1160
8 of Diamonds , 7 of Clubs , 5 of Diamonds , 0 , 118
8 of Diamonds , 7 of Clubs , 5 of Diamonds , 10 , -450
8 of Diamonds , 7 of Clubs , 5 of Diamonds , 110 , -1010
8 of Diamonds , 7 of Clubs , 5 of Diamonds , 1110 , -1152
8 of Diamonds , 7 of Clubs , 6 of Diamonds , 0 , 88
8 of Diamonds , 7 of Clubs , 6 of Diamonds , 10 , -424
8 of Diamonds , 7 of Clubs , 6 of Diamonds , 110 , -1006
8 of Diamonds , 7 of Clubs , 6 of Diamonds , 1110 , -1164
8 of Diamonds , 7 of Clubs , 7 of Diamonds , 0 , 118
8 of Diamonds , 7 of Clubs , 7 of Diamonds , 10 , -252
8 of Diamonds , 7 of Clubs , 7 of Diamonds , 110 , -732
8 of Diamonds , 7 of Clubs , 7 of Diamonds , 1110 , -876
8 of Diamonds , 7 of Clubs , 8 of Clubs , 0 , 228
8 of Diamonds , 7 of Clubs , 8 of Clubs , 10 , -254
8 of Diamonds , 7 of Clubs , 8 of Clubs , 110 , -754
8 of Diamonds , 7 of Clubs , 8 of Clubs , 1110 , -866
8 of Diamonds , 7 of Clubs , 9 of Diamonds , 0 , 402
8 of Diamonds , 7 of Clubs , 9 of Diamonds , 10 , -290
8 of Diamonds , 7 of Clubs , 9 of Diamonds , 110 , -960
8 of Diamonds , 7 of Clubs , 9 of Diamonds , 1110 , -1156
8 of Diamonds , 7 of Clubs , 10 of Diamonds , 0 , 1974
8 of Diamonds , 7 of Clubs , 10 of Diamonds , 10 , -1136
8 of Diamonds , 7 of Clubs , 10 of Diamonds , 110 , -3886
8 of Diamonds , 7 of Clubs , 10 of Diamonds , 1110 , -4626
8 of Diamonds , 7 of Clubs , A of Diamonds , 0 , -98
8 of Diamonds , 7 of Clubs , A of Diamonds , 10 , -490
8 of Diamonds , 7 of Clubs , A of Diamonds , 110 , -1048
8 of Diamonds , 7 of Clubs , A of Diamonds , 1110 , -1172
8 of Diamonds , 8 of Clubs , 2 of Diamonds , 0 , 314
8 of Diamonds , 8 of Clubs , 2 of Diamonds , 10 , -464
8 of Diamonds , 8 of Clubs , 2 of Diamonds , 110 , -1054
8 of Diamonds , 8 of Clubs , 2 of Diamonds , 1110 , -1166
8 of Diamonds , 8 of Clubs , 3 of Diamonds , 0 , 212
8 of Diamonds , 8 of Clubs , 3 of Diamonds , 10 , -410
8 of Diamonds , 8 of Clubs , 3 of Diamonds , 110 , -1072
8 of Diamonds , 8 of Clubs , 3 of Diamonds , 1110 , -1166
8 of Diamonds , 8 of Clubs , 4 of Diamonds , 0 , 134
8 of Diamonds , 8 of Clubs , 4 of Diamonds , 10 , -456
8 of Diamonds , 8 of Clubs , 4 of Diamonds , 110 , -1046
8 of Diamonds , 8 of Clubs , 4 of Diamonds , 1110 , -1166
8 of Diamonds , 8 of Clubs , 5 of Diamonds , 0 , 148
8 of Diamonds , 8 of Clubs , 5 of Diamonds , 10 , -508
8 of Diamonds , 8 of Clubs , 5 of Diamonds , 110 , -1022
8 of Diamonds , 8 of Clubs , 5 of Diamonds , 1110 , -1170
8 of Diamonds , 8 of Clubs , 6 of Diamonds , 0 , 44
8 of Diamonds , 8 of Clubs , 6 of Diamonds , 10 , -490
8 of Diamonds , 8 of Clubs , 6 of Diamonds , 110 , -1044
8 of Diamonds , 8 of Clubs , 6 of Diamonds , 1110 , -1164
8 of Diamonds , 8 of Clubs , 7 of Diamonds , 0 , 204
8 of Diamonds , 8 of Clubs , 7 of Diamonds , 10 , -502
8 of Diamonds , 8 of Clubs , 7 of Diamonds , 110 , -1048
8 of Diamonds , 8 of Clubs , 7 of Diamonds , 1110 , -1174
8 of Diamonds , 8 of Clubs , 8 of Spades , 0 , 142
8 of Diamonds , 8 of Clubs , 8 of Spades , 10 , -250
8 of Diamonds , 8 of Clubs , 8 of Spades , 110 , -516
8 of Diamonds , 8 of Clubs , 8 of Spades , 1110 , -580
8 of Diamonds , 8 of Clubs , 9 of Diamonds , 0 , 344
8 of Diamonds , 8 of Clubs , 9 of Diamonds , 10 , -464
8 of Diamonds , 8 of Clubs , 9 of Diamonds , 110 , -1020
8 of Diamonds , 8 of Clubs , 9 of Diamonds , 1110 , -1164
8 of Diamonds , 8 of Clubs , 10 of Diamonds , 0 , 2010
8 of Diamonds , 8 of Clubs , 10 of Diamonds , 10 , -1704
8 of Diamonds , 8 of Clubs , 10 of Diamonds , 110 , -4208
8 of Diamonds , 8 of Clubs , 10 of Diamonds , 1110 , -4678
8 of Diamonds , 8 of Clubs , A of Diamonds , 0 , -112
8 of Diamonds , 8 of Clubs , A of Diamonds , 10 , -604
8 of Diamonds , 8 of Clubs , A of Diamonds , 110 , -1080
8 of Diamonds , 8 of Clubs , A of Diamonds , 1110 , -1172
8 of Diamonds , 9 of Diamonds , 2 of Diamonds , 0 , 442
8 of Diamonds , 9 of Diamonds , 2 of Diamonds , 10 , -960
8 of Diamonds , 9 of Diamonds , 2 of Diamonds , 110 , -1856
8 of Diamonds , 9 of Diamonds , 2 of Diamonds , 1110 , -1956
8 of Diamonds , 9 of Diamonds , 3 of Diamonds , 0 , 352
8 of Diamonds , 9 of Diamonds , 3 of Diamonds , 10 , -932
8 of Diamonds , 9 of Diamonds , 3 of Diamonds , 110 , -1806
8 of Diamonds , 9 of Diamonds , 3 of Diamonds , 1110 , -1944
8 of Diamonds , 9 of Diamonds , 4 of Diamonds , 0 , 314
8 of Diamonds , 9 of Diamonds , 4 of Diamonds , 10 , -1018
8 of Diamonds , 9 of Diamonds , 4 of Diamonds , 110 , -1830
8 of Diamonds , 9 of Diamonds , 4 of Diamonds , 1110 , -1952
8 of Diamonds , 9 of Diamonds , 5 of Diamonds , 0 , 176
8 of Diamonds , 9 of Diamonds , 5 of Diamonds , 10 , -966
8 of Diamonds , 9 of Diamonds , 5 of Diamonds , 110 , -1844
8 of Diamonds , 9 of Diamonds , 5 of Diamonds , 1110 , -1956
8 of Diamonds , 9 of Diamonds , 6 of Diamonds , 0 , 218
8 of Diamonds , 9 of Diamonds , 6 of Diamonds , 10 , -1000
8 of Diamonds , 9 of Diamonds , 6 of Diamonds , 110 , -1856
8 of Diamonds , 9 of Diamonds , 6 of Diamonds , 1110 , -1958
8 of Diamonds , 9 of Diamonds , 7 of Diamonds , 0 , 306
8 of Diamonds , 9 of Diamonds , 7 of Diamonds , 10 , -966
8 of Diamonds , 9 of Diamonds , 7 of Diamonds , 110 , -1856
8 of Diamonds , 9 of Diamonds , 7 of Diamonds , 1110 , -1956
8 of Diamonds , 9 of Diamonds , 8 of Clubs , 0 , 336
8 of Diamonds , 9 of Diamonds , 8 of Clubs , 10 , -708
8 of Diamonds , 9 of Diamonds , 8 of Clubs , 110 , -1408
8 of Diamonds , 9 of Diamonds , 8 of Clubs , 1110 , -1470
8 of Diamonds , 9 of Diamonds , 9 of Clubs , 0 , 546
8 of Diamonds , 9 of Diamonds , 9 of Clubs , 10 , -774
8 of Diamonds , 9 of Diamonds , 9 of Clubs , 110 , -1378
8 of Diamonds , 9 of Diamonds , 9 of Clubs , 1110 , -1464
8 of Diamonds , 9 of Diamonds , 10 of Diamonds , 0 , 3392
8 of Diamonds , 9 of Diamonds , 10 of Diamonds , 10 , -3450
8 of Diamonds , 9 of Diamonds , 10 of Diamonds , 110 , -7328
8 of Diamonds , 9 of Diamonds , 10 of Diamonds , 1110 , -7826
8 of Diamonds , 9 of Diamonds , A of Diamonds , 0 , -200
8 of Diamonds , 9 of Diamonds , A of Diamonds , 10 , -1148
8 of Diamonds , 9 of Diamonds , A of Diamonds , 110 , -1868
8 of Diamonds , 9 of Diamonds , A of Diamonds , 1110 , -1960
8 of Diamonds , 10 of Diamonds , 2 of Diamonds , 0 , 2954
8 of Diamonds , 10 of Diamonds , 2 of Diamonds , 10 , -4862
8 of Diamonds , 10 of Diamonds , 2 of Diamonds , 110 , -7630
8 of Diamonds , 10 of Diamonds , 2 of Diamonds , 1110 , -7836
8 of Diamonds , 10 of Diamonds , 3 of Diamonds , 0 , 2912
8 of Diamonds , 10 of Diamonds , 3 of Diamonds , 10 , -4738
8 of Diamonds , 10 of Diamonds , 3 of Diamonds , 110 , -7584
8 of Diamonds , 10 of Diamonds , 3 of Diamonds , 1110 , -7836
8 of Diamonds , 10 of Diamonds , 4 of Diamonds , 0 , 2876
8 of Diamonds , 10 of Diamonds , 4 of Diamonds , 10 , -4616
8 of Diamonds , 10 of Diamonds , 4 of Diamonds , 110 , -7604
8 of Diamonds , 10 of Diamonds , 4 of Diamonds , 1110 , -7840
8 of Diamonds , 10 of Diamonds , 5 of Diamonds , 0 , 2414
8 of Diamonds , 10 of Diamonds , 5 of Diamonds , 10 , -4700
8 of Diamonds , 10 of Diamonds , 5 of Diamonds , 110 , -7596
8 of Diamonds , 10 of Diamonds , 5 of Diamonds , 1110 , -7836
8 of Diamonds , 10 of Diamonds , 6 of Diamonds , 0 , 2036
8 of Diamonds , 10 of Diamonds , 6 of Diamonds , 10 , -4762
8 of Diamonds , 10 of Diamonds , 6 of Diamonds , 110 , -7556
8 of Diamonds , 10 of Diamonds , 6 of Diamonds , 1110 , -7840
8 of Diamonds , 10 of Diamonds , 7 of Diamonds , 0 , 1752
8 of Diamonds , 10 of Diamonds , 7 of Diamonds , 10 , -4760
8 of Diamonds , 10 of Diamonds , 7 of Diamonds , 110 , -7590
8 of Diamonds , 10 of Diamonds , 7 of Diamonds , 1110 , -7832
8 of Diamonds , 10 of Diamonds , 8 of Clubs , 0 , 1920
8 of Diamonds , 10 of Diamonds , 8 of Clubs , 10 , -3446
8 of Diamonds , 10 of Diamonds , 8 of Clubs , 110 , -5702
8 of Diamonds , 10 of Diamonds , 8 of Clubs , 1110 , -5876
8 of Diamonds , 10 of Diamonds , 9 of Diamonds , 0 , 3206
8 of Diamonds , 10 of Diamonds , 9 of Diamonds , 10 , -4616
8 of Diamonds , 10 of Diamonds , 9 of Diamonds , 110 , -7598
8 of Diamonds , 10 of Diamonds , 9 of Diamonds , 1110 , -7834
8 of Diamonds , 10 of Diamonds , J of Diamonds , 0 , 14522
8 of Diamonds , 10 of Diamonds , J of Diamonds , 10 , -17292
8 of Diamonds , 10 of Diamonds , J of Diamonds , 110 , -28448
8 of Diamonds , 10 of Diamonds , J of Diamonds , 1110 , -29388
8 of Diamonds , 10 of Diamonds , A of Diamonds , 0 , 904
8 of Diamonds , 10 of Diamonds , A of Diamonds , 10 , -5048
8 of Diamonds , 10 of Diamonds , A of Diamonds , 110 , -7696
8 of Diamonds , 10 of Diamonds , A of Diamonds , 1110 , -7840
8 of Diamonds , A of Clubs , 2 of Diamonds , 0 , 746
8 of Diamonds , A of Clubs , 2 of Diamonds , 10 , 554
8 of Diamonds , A of Clubs , 2 of Diamonds , 110 , -456
8 of Diamonds , A of Clubs , 2 of Diamonds , 1110 , -1014
8 of Diamonds , A of Clubs , 3 of Diamonds , 0 , 666
8 of Diamonds , A of Clubs , 3 of Diamonds , 10 , 520
8 of Diamonds , A of Clubs , 3 of Diamonds , 110 , -430
8 of Diamonds , A of Clubs , 3 of Diamonds , 1110 , -1012
8 of Diamonds , A of Clubs , 4 of Diamonds , 0 , 614
8 of Diamonds , A of Clubs , 4 of Diamonds , 10 , 418
8 of Diamonds , A of Clubs , 4 of Diamonds , 110 , -442
8 of Diamonds , A of Clubs , 4 of Diamonds , 1110 , -1002
8 of Diamonds , A of Clubs , 5 of Diamonds , 0 , 612
8 of Diamonds , A of Clubs , 5 of Diamonds , 10 , 432
8 of Diamonds , A of Clubs , 5 of Diamonds , 110 , -472
8 of Diamonds , A of Clubs , 5 of Diamonds , 1110 , -1016
8 of Diamonds , A of Clubs , 6 of Diamonds , 0 , 566
8 of Diamonds , A of Clubs , 6 of Diamonds , 10 , 388
8 of Diamonds , A of Clubs , 6 of Diamonds , 110 , -502
8 of Diamonds , A of Clubs , 6 of Diamonds , 1110 , -1020
8 of Diamonds , A of Clubs , 7 of Diamonds , 0 , 484
8 of Diamonds , A of Clubs , 7 of Diamonds , 10 , 370
8 of Diamonds , A of Clubs , 7 of Diamonds , 110 , -482
8 of Diamonds , A of Clubs , 7 of Diamonds , 1110 , -996
8 of Diamonds , A of Clubs , 8 of Clubs , 0 , 424
8 of Diamonds , A of Clubs , 8 of Clubs , 10 , 294
8 of Diamonds , A of Clubs , 8 of Clubs , 110 , -320
8 of Diamonds , A of Clubs , 8 of Clubs , 1110 , -746
8 of Diamonds , A of Clubs , 9 of Diamonds , 0 , 624
8 of Diamonds , A of Clubs , 9 of Diamonds , 10 , 552
8 of Diamonds , A of Clubs , 9 of Diamonds , 110 , -378
8 of Diamonds , A of Clubs , 9 of Diamonds , 1110 , -986
8 of Diamonds , A of Clubs , 10 of Diamonds , 0 , 2922
8 of Diamonds , A of Clubs , 10 of Diamonds , 10 , 2636
8 of Diamonds , A of Clubs , 10 of Diamonds , 110 , -1328
8 of Diamonds , A of Clubs , 10 of Diamonds , 1110 , -4030
8 of Diamonds , A of Clubs , A of Diamonds , 0 , 278
8 of Diamonds , A of Clubs , A of Diamonds , 10 , 136
8 of Diamonds , A of Clubs , A of Diamonds , 110 , -404
8 of Diamonds , A of Clubs , A of Diamonds , 1110 , -806
9 of Diamonds , 2 of Clubs , 2 of Diamonds , 0 , 208
9 of Diamonds , 2 of Clubs , 2 of Diamonds , 10 , 428
9 of Diamonds , 2 of Clubs , 2 of Diamonds , 110 , -510
9 of Diamonds , 2 of Clubs , 2 of Diamonds , 1110 , -820
9 of Diamonds , 2 of Clubs , 3 of Diamonds , 0 , 170
9 of Diamonds , 2 of Clubs , 3 of Diamonds , 10 , 522
9 of Diamonds , 2 of Clubs , 3 of Diamonds , 110 , -770
9 of Diamonds , 2 of Clubs , 3 of Diamonds , 1110 , -1078
9 of Diamonds , 2 of Clubs , 4 of Diamonds , 0 , 140
