User Card 1 , User Card 2, Dealer Card, Choice, Frequency
8 of Hearts , 4 of Hearts , 2 of Hearts , 0 , 18700
8 of Hearts , 4 of Hearts , 2 of Hearts , 10 , -3404
8 of Hearts , 4 of Hearts , 2 of Hearts , 110 , -61016
8 of Hearts , 4 of Hearts , 2 of Hearts , 1110 , -83082
8 of Hearts , 4 of Hearts , 3 of Spades , 0 , 28526
8 of Hearts , 4 of Hearts , 3 of Spades , 10 , -9328
8 of Hearts , 4 of Hearts , 3 of Spades , 110 , -104060
8 of Hearts , 4 of Hearts , 3 of Spades , 1110 , -142038
8 of Hearts , 4 of Hearts , 4 of Diamonds , 0 , 10446
8 of Hearts , 4 of Hearts , 4 of Diamonds , 10 , -9500
8 of Hearts , 4 of Hearts , 4 of Diamonds , 110 , -63650
8 of Hearts , 4 of Hearts , 4 of Diamonds , 1110 , -85078
8 of Hearts , 4 of Hearts , 5 of Hearts , 0 , -1296
8 of Hearts , 4 of Hearts , 5 of Hearts , 10 , -6358
8 of Hearts , 4 of Hearts , 5 of Hearts , 110 , -21106
8 of Hearts , 4 of Hearts , 5 of Hearts , 1110 , -27578
8 of Hearts , 4 of Hearts , 6 of Hearts , 0 , 3996
8 of Hearts , 4 of Hearts , 6 of Hearts , 10 , -12468
8 of Hearts , 4 of Hearts , 6 of Hearts , 110 , -56794
8 of Hearts , 4 of Hearts , 6 of Hearts , 1110 , -75940
8 of Hearts , 4 of Hearts , 7 of Hearts , 0 , 23836
8 of Hearts , 4 of Hearts , 7 of Hearts , 10 , -14936
8 of Hearts , 4 of Hearts , 7 of Hearts , 110 , -97822
8 of Hearts , 4 of Hearts , 7 of Hearts , 1110 , -133386
8 of Hearts , 4 of Hearts , 8 of Diamonds , 0 , 32440
8 of Hearts , 4 of Hearts , 8 of Diamonds , 10 , -12190
8 of Hearts , 4 of Hearts , 8 of Diamonds , 110 , -97866
8 of Hearts , 4 of Hearts , 8 of Diamonds , 1110 , -135292
8 of Hearts , 4 of Hearts , 9 of Hearts , 0 , 49322
8 of Hearts , 4 of Hearts , 9 of Hearts , 10 , -4920
8 of Hearts , 4 of Hearts , 9 of Hearts , 110 , -101306
8 of Hearts , 4 of Hearts , 9 of Hearts , 1110 , -142264
8 of Hearts , 4 of Hearts , 10 of Diamonds , 0 , 232944
8 of Hearts , 4 of Hearts , 10 of Diamonds , 10 , 35950
8 of Hearts , 4 of Hearts , 10 of Diamonds , 110 , -355574
8 of Hearts , 4 of Hearts , 10 of Diamonds , 1110 , -514486
8 of Hearts , 4 of Hearts , A of Clubs , 0 , -14946
8 of Hearts , 4 of Hearts , A of Clubs , 10 , -40244
8 of Hearts , 4 of Hearts , A of Clubs , 110 , -125526
8 of Hearts , 4 of Hearts , A of Clubs , 1110 , -160964
8 of Hearts , 5 of Hearts , 2 of Hearts , 0 , 25084
8 of Hearts , 5 of Hearts , 2 of Hearts , 10 , -15226
8 of Hearts , 5 of Hearts , 2 of Hearts , 110 , -79752
8 of Hearts , 5 of Hearts , 2 of Hearts , 1110 , -102142
8 of Hearts , 5 of Hearts , 3 of Spades , 0 , 37204
8 of Hearts , 5 of Hearts , 3 of Spades , 10 , -29776
8 of Hearts , 5 of Hearts , 3 of Spades , 110 , -138340
8 of Hearts , 5 of Hearts , 3 of Spades , 1110 , -176592
8 of Hearts , 5 of Hearts , 4 of Hearts , 0 , 16316
8 of Hearts , 5 of Hearts , 4 of Hearts , 10 , -28210
8 of Hearts , 5 of Hearts , 4 of Hearts , 110 , -103152
8 of Hearts , 5 of Hearts , 4 of Hearts , 1110 , -130294
8 of Hearts , 5 of Hearts , 5 of Spades , 0 , -42
8 of Hearts , 5 of Hearts , 5 of Spades , 10 , -7686
8 of Hearts , 5 of Hearts , 5 of Spades , 110 , -19722
8 of Hearts , 5 of Hearts , 5 of Spades , 1110 , -24264
8 of Hearts , 5 of Hearts , 6 of Hearts , 0 , 5192
8 of Hearts , 5 of Hearts , 6 of Hearts , 10 , -24462
8 of Hearts , 5 of Hearts , 6 of Hearts , 110 , -74290
8 of Hearts , 5 of Hearts , 6 of Hearts , 1110 , -93594
8 of Hearts , 5 of Hearts , 7 of Hearts , 0 , 24732
8 of Hearts , 5 of Hearts , 7 of Hearts , 10 , -38238
8 of Hearts , 5 of Hearts , 7 of Hearts , 110 , -129042
8 of Hearts , 5 of Hearts , 7 of Hearts , 1110 , -165334
8 of Hearts , 5 of Hearts , 8 of Diamonds , 0 , 39720
8 of Hearts , 5 of Hearts , 8 of Diamonds , 10 , -35842
8 of Hearts , 5 of Hearts , 8 of Diamonds , 110 , -131024
8 of Hearts , 5 of Hearts , 8 of Diamonds , 1110 , -169954
8 of Hearts , 5 of Hearts , 9 of Hearts , 0 , 60678
8 of Hearts , 5 of Hearts , 9 of Hearts , 10 , -20046
8 of Hearts , 5 of Hearts , 9 of Hearts , 110 , -134670
8 of Hearts , 5 of Hearts , 9 of Hearts , 1110 , -177284
8 of Hearts , 5 of Hearts , 10 of Diamonds , 0 , 285036
8 of Hearts , 5 of Hearts , 10 of Diamonds , 10 , -38704
8 of Hearts , 5 of Hearts , 10 of Diamonds , 110 , -481398
8 of Hearts , 5 of Hearts , 10 of Diamonds , 1110 , -641642
8 of Hearts , 5 of Hearts , A of Clubs , 0 , -20238
8 of Hearts , 5 of Hearts , A of Clubs , 10 , -67098
8 of Hearts , 5 of Hearts , A of Clubs , 110 , -163540
8 of Hearts , 5 of Hearts , A of Clubs , 1110 , -199560
8 of Hearts , 6 of Hearts , 2 of Hearts , 0 , 24794
8 of Hearts , 6 of Hearts , 2 of Hearts , 10 , -20844
8 of Hearts , 6 of Hearts , 2 of Hearts , 110 , -81528
8 of Hearts , 6 of Hearts , 2 of Hearts , 1110 , -99560
8 of Hearts , 6 of Hearts , 3 of Spades , 0 , 35848
8 of Hearts , 6 of Hearts , 3 of Spades , 10 , -39614
8 of Hearts , 6 of Hearts , 3 of Spades , 110 , -139450
8 of Hearts , 6 of Hearts , 3 of Spades , 1110 , -169192
8 of Hearts , 6 of Hearts , 4 of Hearts , 0 , 15560
8 of Hearts , 6 of Hearts , 4 of Hearts , 10 , -34450
8 of Hearts , 6 of Hearts , 4 of Hearts , 110 , -104294
8 of Hearts , 6 of Hearts , 4 of Hearts , 1110 , -125126
8 of Hearts , 6 of Hearts , 5 of Hearts , 0 , -798
8 of Hearts , 6 of Hearts , 5 of Hearts , 10 , -11338
8 of Hearts , 6 of Hearts , 5 of Hearts , 110 , -26568
8 of Hearts , 6 of Hearts , 5 of Hearts , 1110 , -31680
8 of Hearts , 6 of Hearts , 6 of Clubs , 0 , 2362
8 of Hearts , 6 of Hearts , 6 of Clubs , 10 , -22922
8 of Hearts , 6 of Hearts , 6 of Clubs , 110 , -57456
8 of Hearts , 6 of Hearts , 6 of Clubs , 1110 , -69032
8 of Hearts , 6 of Hearts , 7 of Hearts , 0 , 22800
8 of Hearts , 6 of Hearts , 7 of Hearts , 10 , -47386
8 of Hearts , 6 of Hearts , 7 of Hearts , 110 , -129762
8 of Hearts , 6 of Hearts , 7 of Hearts , 1110 , -158676
8 of Hearts , 6 of Hearts , 8 of Diamonds , 0 , 37388
8 of Hearts , 6 of Hearts , 8 of Diamonds , 10 , -38768
8 of Hearts , 6 of Hearts , 8 of Diamonds , 110 , -131360
8 of Hearts , 6 of Hearts , 8 of Diamonds , 1110 , -161524
8 of Hearts , 6 of Hearts , 9 of Hearts , 0 , 57546
8 of Hearts , 6 of Hearts , 9 of Hearts , 10 , -33178
8 of Hearts , 6 of Hearts , 9 of Hearts , 110 , -137358
8 of Hearts , 6 of Hearts , 9 of Hearts , 1110 , -169780
8 of Hearts , 6 of Hearts , 10 of Diamonds , 0 , 266640
8 of Hearts , 6 of Hearts , 10 of Diamonds , 10 , -90116
8 of Hearts , 6 of Hearts , 10 of Diamonds , 110 , -493210
8 of Hearts , 6 of Hearts , 10 of Diamonds , 1110 , -614912
8 of Hearts , 6 of Hearts , A of Clubs , 0 , -13798
8 of Hearts , 6 of Hearts , A of Clubs , 10 , -71060
8 of Hearts , 6 of Hearts , A of Clubs , 110 , -162394
8 of Hearts , 6 of Hearts , A of Clubs , 1110 , -189862
8 of Hearts , 7 of Hearts , 2 of Hearts , 0 , 18154
8 of Hearts , 7 of Hearts , 2 of Hearts , 10 , -20292
8 of Hearts , 7 of Hearts , 2 of Hearts , 110 , -64288
8 of Hearts , 7 of Hearts , 2 of Hearts , 1110 , -73956
8 of Hearts , 7 of Hearts , 3 of Spades , 0 , 27002
8 of Hearts , 7 of Hearts , 3 of Spades , 10 , -37482
8 of Hearts , 7 of Hearts , 3 of Spades , 110 , -109122
8 of Hearts , 7 of Hearts , 3 of Spades , 1110 , -126198
8 of Hearts , 7 of Hearts , 4 of Hearts , 0 , 11656
8 of Hearts , 7 of Hearts , 4 of Hearts , 10 , -31736
8 of Hearts , 7 of Hearts , 4 of Hearts , 110 , -81336
8 of Hearts , 7 of Hearts , 4 of Hearts , 1110 , -93470
8 of Hearts , 7 of Hearts , 5 of Hearts , 0 , -956
8 of Hearts , 7 of Hearts , 5 of Hearts , 10 , -10530
8 of Hearts , 7 of Hearts , 5 of Hearts , 110 , -21926
8 of Hearts , 7 of Hearts , 5 of Hearts , 1110 , -24936
8 of Hearts , 7 of Hearts , 6 of Hearts , 0 , 2110
8 of Hearts , 7 of Hearts , 6 of Hearts , 10 , -26256
8 of Hearts , 7 of Hearts , 6 of Hearts , 110 , -58332
8 of Hearts , 7 of Hearts , 6 of Hearts , 1110 , -67564
8 of Hearts , 7 of Hearts , 7 of Diamonds , 0 , 13900
8 of Hearts , 7 of Hearts , 7 of Diamonds , 10 , -30408
8 of Hearts , 7 of Hearts , 7 of Diamonds , 110 , -81538
8 of Hearts , 7 of Hearts , 7 of Diamonds , 1110 , -94922
8 of Hearts , 7 of Hearts , 8 of Diamonds , 0 , 28126
8 of Hearts , 7 of Hearts , 8 of Diamonds , 10 , -35216
8 of Hearts , 7 of Hearts , 8 of Diamonds , 110 , -102168
8 of Hearts , 7 of Hearts , 8 of Diamonds , 1110 , -119006
8 of Hearts , 7 of Hearts , 9 of Hearts , 0 , 42036
8 of Hearts , 7 of Hearts , 9 of Hearts , 10 , -33616
8 of Hearts , 7 of Hearts , 9 of Hearts , 110 , -108412
8 of Hearts , 7 of Hearts , 9 of Hearts , 1110 , -126656
8 of Hearts , 7 of Hearts , 10 of Diamonds , 0 , 193060
8 of Hearts , 7 of Hearts , 10 of Diamonds , 10 , -105560
8 of Hearts , 7 of Hearts , 10 of Diamonds , 110 , -391306
8 of Hearts , 7 of Hearts , 10 of Diamonds , 1110 , -459596
8 of Hearts , 7 of Hearts , A of Clubs , 0 , -10054
8 of Hearts , 7 of Hearts , A of Clubs , 10 , -58948
8 of Hearts , 7 of Hearts , A of Clubs , 110 , -125886
8 of Hearts , 7 of Hearts , A of Clubs , 1110 , -141378
8 of Hearts , 8 of Diamonds , 2 of Hearts , 0 , 10142
8 of Hearts , 8 of Diamonds , 2 of Hearts , 10 , -15872
8 of Hearts , 8 of Diamonds , 2 of Hearts , 110 , -37866
8 of Hearts , 8 of Diamonds , 2 of Hearts , 1110 , -41734
8 of Hearts , 8 of Diamonds , 3 of Spades , 0 , 14896
8 of Hearts , 8 of Diamonds , 3 of Spades , 10 , -27966
8 of Hearts , 8 of Diamonds , 3 of Spades , 110 , -63304
8 of Hearts , 8 of Diamonds , 3 of Spades , 1110 , -69994
8 of Hearts , 8 of Diamonds , 4 of Hearts , 0 , 5668
8 of Hearts , 8 of Diamonds , 4 of Hearts , 10 , -23016
8 of Hearts , 8 of Diamonds , 4 of Hearts , 110 , -47062
8 of Hearts , 8 of Diamonds , 4 of Hearts , 1110 , -52146
8 of Hearts , 8 of Diamonds , 5 of Hearts , 0 , -530
8 of Hearts , 8 of Diamonds , 5 of Hearts , 10 , -7052
8 of Hearts , 8 of Diamonds , 5 of Hearts , 110 , -12460
8 of Hearts , 8 of Diamonds , 5 of Hearts , 1110 , -13700
8 of Hearts , 8 of Diamonds , 6 of Hearts , 0 , 1370
8 of Hearts , 8 of Diamonds , 6 of Hearts , 10 , -16148
8 of Hearts , 8 of Diamonds , 6 of Hearts , 110 , -34206
8 of Hearts , 8 of Diamonds , 6 of Hearts , 1110 , -37774
8 of Hearts , 8 of Diamonds , 7 of Hearts , 0 , 9956
8 of Hearts , 8 of Diamonds , 7 of Hearts , 10 , -26412
8 of Hearts , 8 of Diamonds , 7 of Hearts , 110 , -59430
8 of Hearts , 8 of Diamonds , 7 of Hearts , 1110 , -65844
8 of Hearts , 8 of Diamonds , 8 of Spades , 0 , 10408
8 of Hearts , 8 of Diamonds , 8 of Spades , 10 , -17770
8 of Hearts , 8 of Diamonds , 8 of Spades , 110 , -40310
8 of Hearts , 8 of Diamonds , 8 of Spades , 1110 , -44668
8 of Hearts , 8 of Diamonds , 9 of Hearts , 0 , 22478
8 of Hearts , 8 of Diamonds , 9 of Hearts , 10 , -27104
8 of Hearts , 8 of Diamonds , 9 of Hearts , 110 , -62822
8 of Hearts , 8 of Diamonds , 9 of Hearts , 1110 , -70022
8 of Hearts , 8 of Diamonds , 10 of Diamonds , 0 , 104346
8 of Hearts , 8 of Diamonds , 10 of Diamonds , 10 , -89332
8 of Hearts , 8 of Diamonds , 10 of Diamonds , 110 , -229126
8 of Hearts , 8 of Diamonds , 10 of Diamonds , 1110 , -255994
8 of Hearts , 8 of Diamonds , A of Clubs , 0 , -6316
8 of Hearts , 8 of Diamonds , A of Clubs , 10 , -37336
8 of Hearts , 8 of Diamonds , A of Clubs , 110 , -71966
8 of Hearts , 8 of Diamonds , A of Clubs , 1110 , -78012
8 of Hearts , 9 of Spades , 2 of Hearts , 0 , 15914
8 of Hearts , 9 of Spades , 2 of Hearts , 10 , -27712
8 of Hearts , 9 of Spades , 2 of Hearts , 110 , -57090
8 of Hearts , 9 of Spades , 2 of Hearts , 1110 , -60442
8 of Hearts , 9 of Spades , 3 of Spades , 0 , 19624
8 of Hearts , 9 of Spades , 3 of Spades , 10 , -51026
8 of Hearts , 9 of Spades , 3 of Spades , 110 , -97748
8 of Hearts , 9 of Spades , 3 of Spades , 1110 , -103682
8 of Hearts , 9 of Spades , 4 of Hearts , 0 , 8098
8 of Hearts , 9 of Spades , 4 of Hearts , 10 , -40114
8 of Hearts , 9 of Spades , 4 of Hearts , 110 , -72114
8 of Hearts , 9 of Spades , 4 of Hearts , 1110 , -76880
8 of Hearts , 9 of Spades , 5 of Hearts , 0 , -900
8 of Hearts , 9 of Spades , 5 of Hearts , 10 , -10640
8 of Hearts , 9 of Spades , 5 of Hearts , 110 , -18692
8 of Hearts , 9 of Spades , 5 of Hearts , 1110 , -19856
8 of Hearts , 9 of Spades , 6 of Hearts , 0 , 2320
8 of Hearts , 9 of Spades , 6 of Hearts , 10 , -28536
8 of Hearts , 9 of Spades , 6 of Hearts , 110 , -52004
8 of Hearts , 9 of Spades , 6 of Hearts , 1110 , -55234
8 of Hearts , 9 of Spades , 7 of Hearts , 0 , 14438
8 of Hearts , 9 of Spades , 7 of Hearts , 10 , -48396
8 of Hearts , 9 of Spades , 7 of Hearts , 110 , -91580
8 of Hearts , 9 of Spades , 7 of Hearts , 1110 , -97652
8 of Hearts , 9 of Spades , 8 of Diamonds , 0 , 21642
8 of Hearts , 9 of Spades , 8 of Diamonds , 10 , -49276
8 of Hearts , 9 of Spades , 8 of Diamonds , 110 , -92852
8 of Hearts , 9 of Spades , 8 of Diamonds , 1110 , -99040
8 of Hearts , 9 of Spades , 9 of Hearts , 0 , 28834
8 of Hearts , 9 of Spades , 9 of Hearts , 10 , -44464
8 of Hearts , 9 of Spades , 9 of Hearts , 110 , -85496
8 of Hearts , 9 of Spades , 9 of Hearts , 1110 , -91040
8 of Hearts , 9 of Spades , 10 of Diamonds , 0 , 150604
8 of Hearts , 9 of Spades , 10 of Diamonds , 10 , -174892
8 of Hearts , 9 of Spades , 10 of Diamonds , 110 , -355688
8 of Hearts , 9 of Spades , 10 of Diamonds , 1110 , -379552
8 of Hearts , 9 of Spades , A of Clubs , 0 , -9586
8 of Hearts , 9 of Spades , A of Clubs , 10 , -65192
8 of Hearts , 9 of Spades , A of Clubs , 110 , -111142
8 of Hearts , 9 of Spades , A of Clubs , 1110 , -116274
8 of Hearts , 10 of Diamonds , 2 of Hearts , 0 , 161688
8 of Hearts , 10 of Diamonds , 2 of Hearts , 10 , -196344
8 of Hearts , 10 of Diamonds , 2 of Hearts , 110 , -320228
8 of Hearts , 10 of Diamonds , 2 of Hearts , 1110 , -329436
8 of Hearts , 10 of Diamonds , 3 of Spades , 0 , 213500
8 of Hearts , 10 of Diamonds , 3 of Spades , 10 , -339980
8 of Hearts , 10 of Diamonds , 3 of Spades , 110 , -538532
8 of Hearts , 10 of Diamonds , 3 of Spades , 1110 , -558068
8 of Hearts , 10 of Diamonds , 4 of Hearts , 0 , 122312
8 of Hearts , 10 of Diamonds , 4 of Hearts , 10 , -246718
8 of Hearts , 10 of Diamonds , 4 of Hearts , 110 , -400734
8 of Hearts , 10 of Diamonds , 4 of Hearts , 1110 , -414528
8 of Hearts , 10 of Diamonds , 5 of Hearts , 0 , 15000
8 of Hearts , 10 of Diamonds , 5 of Hearts , 10 , -67140
8 of Hearts , 10 of Diamonds , 5 of Hearts , 110 , -104122
8 of Hearts , 10 of Diamonds , 5 of Hearts , 1110 , -107542
8 of Hearts , 10 of Diamonds , 6 of Hearts , 0 , 62050
8 of Hearts , 10 of Diamonds , 6 of Hearts , 10 , -182816
8 of Hearts , 10 of Diamonds , 6 of Hearts , 110 , -289688
8 of Hearts , 10 of Diamonds , 6 of Hearts , 1110 , -299370
8 of Hearts , 10 of Diamonds , 7 of Hearts , 0 , 129528
8 of Hearts , 10 of Diamonds , 7 of Hearts , 10 , -317192
8 of Hearts , 10 of Diamonds , 7 of Hearts , 110 , -508302
8 of Hearts , 10 of Diamonds , 7 of Hearts , 1110 , -525320
8 of Hearts , 10 of Diamonds , 8 of Diamonds , 0 , 165436
8 of Hearts , 10 of Diamonds , 8 of Diamonds , 10 , -318444
8 of Hearts , 10 of Diamonds , 8 of Diamonds , 110 , -511598
8 of Hearts , 10 of Diamonds , 8 of Diamonds , 1110 , -528738
8 of Hearts , 10 of Diamonds , 9 of Hearts , 0 , 226250
8 of Hearts , 10 of Diamonds , 9 of Hearts , 10 , -334046
8 of Hearts , 10 of Diamonds , 9 of Hearts , 110 , -542256
8 of Hearts , 10 of Diamonds , 9 of Hearts , 1110 , -560538
8 of Hearts , 10 of Diamonds , K of Spades , 0 , 936248
8 of Hearts , 10 of Diamonds , K of Spades , 10 , -1126908
8 of Hearts , 10 of Diamonds , K of Spades , 110 , -1868908
8 of Hearts , 10 of Diamonds , K of Spades , 1110 , -1933104
8 of Hearts , 10 of Diamonds , A of Clubs , 0 , 84224
8 of Hearts , 10 of Diamonds , A of Clubs , 10 , -406866
8 of Hearts , 10 of Diamonds , A of Clubs , 110 , -607834
8 of Hearts , 10 of Diamonds , A of Clubs , 1110 , -621056
8 of Hearts , A of Clubs , 2 of Hearts , 0 , 42534
8 of Hearts , A of Clubs , 2 of Hearts , 10 , 30446
8 of Hearts , A of Clubs , 2 of Hearts , 110 , -22624
8 of Hearts , A of Clubs , 2 of Hearts , 1110 , -53592
8 of Hearts , A of Clubs , 3 of Spades , 0 , 62894
8 of Hearts , A of Clubs , 3 of Spades , 10 , 46516
8 of Hearts , A of Clubs , 3 of Spades , 110 , -37744
8 of Hearts , A of Clubs , 3 of Spades , 1110 , -91670
8 of Hearts , A of Clubs , 4 of Hearts , 0 , 35984
8 of Hearts , A of Clubs , 4 of Hearts , 10 , 26214
8 of Hearts , A of Clubs , 4 of Hearts , 110 , -30508
8 of Hearts , A of Clubs , 4 of Hearts , 1110 , -68464
8 of Hearts , A of Clubs , 5 of Hearts , 0 , 6044
8 of Hearts , A of Clubs , 5 of Hearts , 10 , 3964
8 of Hearts , A of Clubs , 5 of Hearts , 110 , -9190
8 of Hearts , A of Clubs , 5 of Hearts , 1110 , -18318
8 of Hearts , A of Clubs , 6 of Hearts , 0 , 23726
8 of Hearts , A of Clubs , 6 of Hearts , 10 , 15376
8 of Hearts , A of Clubs , 6 of Hearts , 110 , -23482
8 of Hearts , A of Clubs , 6 of Hearts , 1110 , -49804
8 of Hearts , A of Clubs , 7 of Hearts , 0 , 42990
8 of Hearts , A of Clubs , 7 of Hearts , 10 , 34014
8 of Hearts , A of Clubs , 7 of Hearts , 110 , -37508
8 of Hearts , A of Clubs , 7 of Hearts , 1110 , -85570
8 of Hearts , A of Clubs , 8 of Diamonds , 0 , 42522
8 of Hearts , A of Clubs , 8 of Diamonds , 10 , 37512
8 of Hearts , A of Clubs , 8 of Diamonds , 110 , -35904
8 of Hearts , A of Clubs , 8 of Diamonds , 1110 , -84526
8 of Hearts , A of Clubs , 9 of Hearts , 0 , 56142
8 of Hearts , A of Clubs , 9 of Hearts , 10 , 48888
8 of Hearts , A of Clubs , 9 of Hearts , 110 , -34732
8 of Hearts , A of Clubs , 9 of Hearts , 1110 , -89554
8 of Hearts , A of Clubs , 10 of Diamonds , 0 , 237212
8 of Hearts , A of Clubs , 10 of Diamonds , 10 , 210940
8 of Hearts , A of Clubs , 10 of Diamonds , 110 , -113188
8 of Hearts , A of Clubs , 10 of Diamonds , 1110 , -325990
8 of Hearts , A of Clubs , A of Diamonds , 0 , 29778
8 of Hearts , A of Clubs , A of Diamonds , 10 , 13814
8 of Hearts , A of Clubs , A of Diamonds , 110 , -44356
8 of Hearts , A of Clubs , A of Diamonds , 1110 , -82994
9 of Hearts , 2 of Hearts , 2 of Clubs , 0 , 11396
9 of Hearts , 2 of Hearts , 2 of Clubs , 10 , 27504
9 of Hearts , 2 of Hearts , 2 of Clubs , 110 , -31792
9 of Hearts , 2 of Hearts , 2 of Clubs , 1110 , -48018
9 of Hearts , 2 of Hearts , 3 of Spades , 0 , 17506
9 of Hearts , 2 of Hearts , 3 of Spades , 10 , 54648
9 of Hearts , 2 of Hearts , 3 of Spades , 110 , -72876
9 of Hearts , 2 of Hearts , 3 of Spades , 1110 , -107238
9 of Hearts , 2 of Hearts , 4 of Hearts , 0 , 6798
9 of Hearts , 2 of Hearts , 4 of Hearts , 10 , 35402
9 of Hearts , 2 of Hearts , 4 of Hearts , 110 , -56248
9 of Hearts , 2 of Hearts , 4 of Hearts , 1110 , -80664
9 of Hearts , 2 of Hearts , 5 of Hearts , 0 , -898
9 of Hearts , 2 of Hearts , 5 of Hearts , 10 , 6338
9 of Hearts , 2 of Hearts , 5 of Hearts , 110 , -15288
9 of Hearts , 2 of Hearts , 5 of Hearts , 1110 , -21144
9 of Hearts , 2 of Hearts , 6 of Hearts , 0 , 2478
9 of Hearts , 2 of Hearts , 6 of Hearts , 10 , 22348
9 of Hearts , 2 of Hearts , 6 of Hearts , 110 , -40134
9 of Hearts , 2 of Hearts , 6 of Hearts , 1110 , -57154
9 of Hearts , 2 of Hearts , 7 of Hearts , 0 , 16714
9 of Hearts , 2 of Hearts , 7 of Hearts , 10 , 47262
9 of Hearts , 2 of Hearts , 7 of Hearts , 110 , -69134
9 of Hearts , 2 of Hearts , 7 of Hearts , 1110 , -101160
9 of Hearts , 2 of Hearts , 8 of Hearts , 0 , 35656
9 of Hearts , 2 of Hearts , 8 of Hearts , 10 , 70506
9 of Hearts , 2 of Hearts , 8 of Hearts , 110 , -91680
9 of Hearts , 2 of Hearts , 8 of Hearts , 1110 , -136976
9 of Hearts , 2 of Hearts , 9 of Spades , 0 , 25294
9 of Hearts , 2 of Hearts , 9 of Spades , 10 , 40664
9 of Hearts , 2 of Hearts , 9 of Spades , 110 , -45014
9 of Hearts , 2 of Hearts , 9 of Spades , 1110 , -69492
9 of Hearts , 2 of Hearts , 10 of Diamonds , 0 , 176420
9 of Hearts , 2 of Hearts , 10 of Diamonds , 10 , 246964
9 of Hearts , 2 of Hearts , 10 of Diamonds , 110 , -242030
9 of Hearts , 2 of Hearts , 10 of Diamonds , 1110 , -387490
9 of Hearts , 2 of Hearts , A of Clubs , 0 , -11372
9 of Hearts , 2 of Hearts , A of Clubs , 10 , 33744
9 of Hearts , 2 of Hearts , A of Clubs , 110 , -90226
9 of Hearts , 2 of Hearts , A of Clubs , 1110 , -122930
9 of Hearts , 3 of Clubs , 2 of Hearts , 0 , 10660
9 of Hearts , 3 of Clubs , 2 of Hearts , 10 , -1558
9 of Hearts , 3 of Clubs , 2 of Hearts , 110 , -33078
9 of Hearts , 3 of Clubs , 2 of Hearts , 1110 , -45534
9 of Hearts , 3 of Clubs , 3 of Spades , 0 , 10358
9 of Hearts , 3 of Clubs , 3 of Spades , 10 , -5304
9 of Hearts , 3 of Clubs , 3 of Spades , 110 , -46396
9 of Hearts , 3 of Clubs , 3 of Spades , 1110 , -63312
9 of Hearts , 3 of Clubs , 4 of Hearts , 0 , 6514
9 of Hearts , 3 of Clubs , 4 of Hearts , 10 , -8084
9 of Hearts , 3 of Clubs , 4 of Hearts , 110 , -42458
9 of Hearts , 3 of Clubs , 4 of Hearts , 1110 , -57662
9 of Hearts , 3 of Clubs , 5 of Hearts , 0 , -708
9 of Hearts , 3 of Clubs , 5 of Hearts , 10 , -3572
9 of Hearts , 3 of Clubs , 5 of Hearts , 110 , -11788
9 of Hearts , 3 of Clubs , 5 of Hearts , 1110 , -15256
9 of Hearts , 3 of Clubs , 6 of Hearts , 0 , 2010
9 of Hearts , 3 of Clubs , 6 of Hearts , 10 , -7278
9 of Hearts , 3 of Clubs , 6 of Hearts , 110 , -30666
9 of Hearts , 3 of Clubs , 6 of Hearts , 1110 , -41226
9 of Hearts , 3 of Clubs , 7 of Hearts , 0 , 12140
9 of Hearts , 3 of Clubs , 7 of Hearts , 10 , -8676
9 of Hearts , 3 of Clubs , 7 of Hearts , 110 , -52874
9 of Hearts , 3 of Clubs , 7 of Hearts , 1110 , -72476
9 of Hearts , 3 of Clubs , 8 of Hearts , 0 , 24822
9 of Hearts , 3 of Clubs , 8 of Hearts , 10 , -8070
9 of Hearts , 3 of Clubs , 8 of Hearts , 110 , -70490
9 of Hearts , 3 of Clubs , 8 of Hearts , 1110 , -98588
9 of Hearts , 3 of Clubs , 9 of Spades , 0 , 16718
9 of Hearts , 3 of Clubs , 9 of Spades , 10 , -2222
9 of Hearts , 3 of Clubs , 9 of Spades , 110 , -34578
9 of Hearts , 3 of Clubs , 9 of Spades , 1110 , -48888
9 of Hearts , 3 of Clubs , 10 of Diamonds , 0 , 124808
9 of Hearts , 3 of Clubs , 10 of Diamonds , 10 , 17612
9 of Hearts , 3 of Clubs , 10 of Diamonds , 110 , -192318
9 of Hearts , 3 of Clubs , 10 of Diamonds , 1110 , -279612
9 of Hearts , 3 of Clubs , A of Clubs , 0 , -8374
9 of Hearts , 3 of Clubs , A of Clubs , 10 , -22382
9 of Hearts , 3 of Clubs , A of Clubs , 110 , -67786
9 of Hearts , 3 of Clubs , A of Clubs , 1110 , -87504
9 of Hearts , 4 of Hearts , 2 of Hearts , 0 , 14352
9 of Hearts , 4 of Hearts , 2 of Hearts , 10 , -6600
9 of Hearts , 4 of Hearts , 2 of Hearts , 110 , -50658
9 of Hearts , 4 of Hearts , 2 of Hearts , 1110 , -64944
9 of Hearts , 4 of Hearts , 3 of Spades , 0 , 21436
9 of Hearts , 4 of Hearts , 3 of Spades , 10 , -14436
9 of Hearts , 4 of Hearts , 3 of Spades , 110 , -87416
9 of Hearts , 4 of Hearts , 3 of Spades , 1110 , -111632
